RaceYear,RaceName,Driver,starting_compound,starting_lap_position,LapNumber
2023,Abu Dhabi Grand Prix,LEC,MEDIUM,2.0,1
2023,Abu Dhabi Grand Prix,MAG,MEDIUM,19.0,1
2023,Abu Dhabi Grand Prix,NOR,MEDIUM,4.0,1
2023,Abu Dhabi Grand Prix,OCO,MEDIUM,11.0,1
2023,Abu Dhabi Grand Prix,PER,MEDIUM,10.0,1
2023,Abu Dhabi Grand Prix,PIA,MEDIUM,3.0,1
2023,Abu Dhabi Grand Prix,RIC,MEDIUM,15.0,1
2023,Abu Dhabi Grand Prix,RUS,MEDIUM,5.0,1
2023,Abu Dhabi Grand Prix,SAI,HARD,14.0,1
2023,Abu Dhabi Grand Prix,SAR,MEDIUM,20.0,1
2023,Abu Dhabi Grand Prix,STR,HARD,12.0,1
2023,Abu Dhabi Grand Prix,TSU,MEDIUM,6.0,1
2023,Abu Dhabi Grand Prix,VER,MEDIUM,1.0,1
2023,Abu Dhabi Grand Prix,ZHO,MEDIUM,18.0,1
2023,Australian Grand Prix,ALB,MEDIUM,6.0,1
2023,Australian Grand Prix,ALO,MEDIUM,5.0,1
2023,Australian Grand Prix,BOT,SOFT,19.0,1
2023,Australian Grand Prix,DEV,HARD,14.0,1
2023,Australian Grand Prix,GAS,SOFT,8.0,1
2023,Australian Grand Prix,HAM,MEDIUM,2.0,1
2023,Australian Grand Prix,HUL,MEDIUM,9.0,1
2023,Australian Grand Prix,LEC,MEDIUM,,1
2023,Australian Grand Prix,MAG,MEDIUM,12.0,1
2023,Australian Grand Prix,NOR,MEDIUM,11.0,1
2023,Australian Grand Prix,OCO,SOFT,15.0,1
2023,Australian Grand Prix,PER,HARD,18.0,1
2023,Australian Grand Prix,PIA,MEDIUM,13.0,1
2023,Australian Grand Prix,RUS,MEDIUM,1.0,1
2023,Australian Grand Prix,SAI,MEDIUM,4.0,1
2023,Australian Grand Prix,SAR,HARD,17.0,1
2023,Australian Grand Prix,STR,MEDIUM,7.0,1
2023,Australian Grand Prix,TSU,MEDIUM,10.0,1
2023,Australian Grand Prix,VER,MEDIUM,3.0,1
2023,Australian Grand Prix,ZHO,SOFT,16.0,1
2023,Austrian Grand Prix,ALB,MEDIUM,11.0,1
2023,Austrian Grand Prix,ALO,HARD,6.0,1
2023,Austrian Grand Prix,BOT,HARD,18.0,1
2023,Austrian Grand Prix,DEV,MEDIUM,19.0,1
2023,Austrian Grand Prix,GAS,MEDIUM,10.0,1
2023,Austrian Grand Prix,HAM,MEDIUM,4.0,1
2023,Austrian Grand Prix,HUL,MEDIUM,7.0,1
2023,Austrian Grand Prix,LEC,MEDIUM,2.0,1
2023,Austrian Grand Prix,MAG,HARD,8.0,1
2023,Austrian Grand Prix,NOR,MEDIUM,5.0,1
2023,Austrian Grand Prix,OCO,MEDIUM,13.0,1
2023,Austrian Grand Prix,PER,MEDIUM,14.0,1
2023,Austrian Grand Prix,PIA,MEDIUM,16.0,1
2023,Austrian Grand Prix,RUS,MEDIUM,12.0,1
2023,Austrian Grand Prix,SAI,MEDIUM,3.0,1
2023,Austrian Grand Prix,SAR,MEDIUM,17.0,1
2023,Austrian Grand Prix,STR,MEDIUM,9.0,1
2023,Austrian Grand Prix,TSU,MEDIUM,20.0,1
2023,Austrian Grand Prix,VER,MEDIUM,1.0,1
2023,Austrian Grand Prix,ZHO,MEDIUM,15.0,1
2023,Azerbaijan Grand Prix,ALB,MEDIUM,12.0,1
2023,Azerbaijan Grand Prix,ALO,MEDIUM,6.0,1
2023,Azerbaijan Grand Prix,BOT,MEDIUM,18.0,1
2023,Azerbaijan Grand Prix,DEV,HARD,17.0,1
2023,Azerbaijan Grand Prix,GAS,MEDIUM,15.0,1
2023,Azerbaijan Grand Prix,HAM,MEDIUM,5.0,1
2023,Azerbaijan Grand Prix,HUL,HARD,20.0,1
2023,Azerbaijan Grand Prix,LEC,MEDIUM,1.0,1
2023,Azerbaijan Grand Prix,MAG,MEDIUM,13.0,1
2023,Azerbaijan Grand Prix,NOR,MEDIUM,8.0,1
2023,Azerbaijan Grand Prix,OCO,HARD,19.0,1
2023,Azerbaijan Grand Prix,PER,MEDIUM,3.0,1
2023,Azerbaijan Grand Prix,PIA,MEDIUM,11.0,1
2023,Azerbaijan Grand Prix,RUS,MEDIUM,9.0,1
2023,Azerbaijan Grand Prix,SAI,MEDIUM,4.0,1
2023,Azerbaijan Grand Prix,SAR,MEDIUM,14.0,1
2023,Azerbaijan Grand Prix,STR,MEDIUM,7.0,1
2023,Azerbaijan Grand Prix,TSU,MEDIUM,10.0,1
2023,Azerbaijan Grand Prix,VER,MEDIUM,2.0,1
2023,Azerbaijan Grand Prix,ZHO,MEDIUM,16.0,1
2023,Bahrain Grand Prix,ALB,SOFT,12.0,1
2023,Bahrain Grand Prix,ALO,SOFT,7.0,1
2023,Bahrain Grand Prix,BOT,SOFT,8.0,1
2023,Bahrain Grand Prix,DEV,SOFT,20.0,1
2023,Bahrain Grand Prix,GAS,SOFT,19.0,1
2023,Bahrain Grand Prix,HAM,SOFT,5.0,1
2023,Bahrain Grand Prix,HUL,SOFT,14.0,1
2023,Bahrain Grand Prix,LEC,SOFT,2.0,1
2023,Bahrain Grand Prix,MAG,HARD,18.0,1
2023,Bahrain Grand Prix,NOR,SOFT,10.0,1
2023,Bahrain Grand Prix,OCO,SOFT,11.0,1
2023,Bahrain Grand Prix,PER,SOFT,3.0,1
2023,Bahrain Grand Prix,PIA,SOFT,16.0,1
2023,Bahrain Grand Prix,RUS,SOFT,6.0,1
2023,Bahrain Grand Prix,SAI,SOFT,4.0,1
2023,Bahrain Grand Prix,SAR,SOFT,13.0,1
2023,Bahrain Grand Prix,STR,SOFT,9.0,1
2023,Bahrain Grand Prix,TSU,SOFT,15.0,1
2023,Bahrain Grand Prix,VER,SOFT,1.0,1
2023,Bahrain Grand Prix,ZHO,SOFT,17.0,1
2023,Belgian Grand Prix,ALB,SOFT,10.0,1
2023,Belgian Grand Prix,ALO,MEDIUM,6.0,1
2023,Belgian Grand Prix,BOT,SOFT,12.0,1
2023,Belgian Grand Prix,GAS,SOFT,16.0,1
2023,Belgian Grand Prix,HAM,SOFT,3.0,1
2023,Belgian Grand Prix,HUL,MEDIUM,17.0,1
2023,Belgian Grand Prix,LEC,SOFT,2.0,1
2023,Belgian Grand Prix,MAG,SOFT,18.0,1
2023,Belgian Grand Prix,NOR,MEDIUM,7.0,1
2023,Belgian Grand Prix,OCO,SOFT,13.0,1
2023,Belgian Grand Prix,PER,SOFT,1.0,1
2023,Belgian Grand Prix,PIA,MEDIUM,,1
2023,Belgian Grand Prix,RIC,SOFT,19.0,1
2023,Belgian Grand Prix,RUS,MEDIUM,11.0,1
2023,Belgian Grand Prix,SAI,SOFT,5.0,1
2023,Belgian Grand Prix,SAR,SOFT,15.0,1
2023,Belgian Grand Prix,STR,MEDIUM,9.0,1
2023,Belgian Grand Prix,TSU,MEDIUM,8.0,1
2023,Belgian Grand Prix,VER,SOFT,4.0,1
2023,Belgian Grand Prix,ZHO,SOFT,14.0,1
2023,British Grand Prix,ALB,MEDIUM,10.0,1
2023,British Grand Prix,ALO,MEDIUM,7.0,1
2023,British Grand Prix,BOT,HARD,18.0,1
2023,British Grand Prix,DEV,SOFT,17.0,1
2023,British Grand Prix,GAS,MEDIUM,9.0,1
2023,British Grand Prix,HAM,MEDIUM,8.0,1
2023,British Grand Prix,HUL,HARD,14.0,1
2023,British Grand Prix,LEC,MEDIUM,4.0,1
2023,British Grand Prix,MAG,MEDIUM,20.0,1
2023,British Grand Prix,NOR,MEDIUM,1.0,1
2023,British Grand Prix,OCO,SOFT,12.0,1
2023,British Grand Prix,PER,MEDIUM,16.0,1
2023,British Grand Prix,PIA,MEDIUM,3.0,1
2023,British Grand Prix,RUS,SOFT,5.0,1
2023,British Grand Prix,SAI,MEDIUM,6.0,1
2023,British Grand Prix,SAR,MEDIUM,15.0,1
2023,British Grand Prix,STR,MEDIUM,11.0,1
2023,British Grand Prix,TSU,SOFT,13.0,1
2023,British Grand Prix,VER,MEDIUM,2.0,1
2023,British Grand Prix,ZHO,MEDIUM,19.0,1
2023,Canadian Grand Prix,ALB,MEDIUM,10.0,1
2023,Canadian Grand Prix,ALO,MEDIUM,3.0,1
2023,Canadian Grand Prix,BOT,HARD,16.0,1
2023,Canadian Grand Prix,DEV,MEDIUM,17.0,1
2023,Canadian Grand Prix,GAS,SOFT,13.0,1
2023,Canadian Grand Prix,HAM,MEDIUM,2.0,1
2023,Canadian Grand Prix,HUL,MEDIUM,6.0,1
2023,Canadian Grand Prix,LEC,MEDIUM,9.0,1
2023,Canadian Grand Prix,MAG,HARD,15.0,1
2023,Canadian Grand Prix,NOR,MEDIUM,8.0,1
2023,Canadian Grand Prix,OCO,MEDIUM,5.0,1
2023,Canadian Grand Prix,PER,HARD,12.0,1
2023,Canadian Grand Prix,PIA,MEDIUM,7.0,1
2023,Canadian Grand Prix,RUS,MEDIUM,4.0,1
2023,Canadian Grand Prix,SAI,MEDIUM,11.0,1
2023,Canadian Grand Prix,SAR,MEDIUM,18.0,1
2023,Canadian Grand Prix,STR,MEDIUM,14.0,1
2023,Canadian Grand Prix,TSU,MEDIUM,20.0,1
2023,Canadian Grand Prix,VER,MEDIUM,1.0,1
2023,Canadian Grand Prix,ZHO,MEDIUM,19.0,1
2023,Dutch Grand Prix,ALB,SOFT,4.0,1
2023,Dutch Grand Prix,ALO,SOFT,3.0,1
2023,Dutch Grand Prix,BOT,SOFT,9.0,1
2023,Dutch Grand Prix,GAS,SOFT,16.0,1
2023,Dutch Grand Prix,HAM,MEDIUM,11.0,1
2023,Dutch Grand Prix,HUL,SOFT,10.0,1
2023,Dutch Grand Prix,LAW,SOFT,19.0,1
2023,Dutch Grand Prix,LEC,SOFT,15.0,1
2023,Dutch Grand Prix,MAG,SOFT,20.0,1
2023,Dutch Grand Prix,NOR,SOFT,2.0,1
2023,Dutch Grand Prix,OCO,SOFT,12.0,1
2023,Dutch Grand Prix,PER,SOFT,13.0,1
2023,Dutch Grand Prix,PIA,SOFT,7.0,1
2023,Dutch Grand Prix,RUS,SOFT,6.0,1
2023,Dutch Grand Prix,SAI,SOFT,5.0,1
2023,Dutch Grand Prix,SAR,SOFT,14.0,1
2023,Dutch Grand Prix,STR,SOFT,8.0,1
2023,Dutch Grand Prix,TSU,SOFT,18.0,1
2023,Dutch Grand Prix,VER,SOFT,1.0,1
2023,Dutch Grand Prix,ZHO,SOFT,17.0,1
2023,Hungarian Grand Prix,ALB,MEDIUM,15.0,1
2023,Hungarian Grand Prix,ALO,MEDIUM,7.0,1
2023,Hungarian Grand Prix,BOT,MEDIUM,12.0,1
2023,Hungarian Grand Prix,GAS,SOFT,20.0,1
2023,Hungarian Grand Prix,HAM,MEDIUM,4.0,1
2023,Hungarian Grand Prix,HUL,MEDIUM,9.0,1
2023,Hungarian Grand Prix,LEC,MEDIUM,5.0,1
2023,Hungarian Grand Prix,MAG,MEDIUM,13.0,1
2023,Hungarian Grand Prix,NOR,MEDIUM,3.0,1
2023,Hungarian Grand Prix,OCO,MEDIUM,19.0,1
2023,Hungarian Grand Prix,PER,HARD,8.0,1
2023,Hungarian Grand Prix,PIA,MEDIUM,2.0,1
2023,Hungarian Grand Prix,RIC,MEDIUM,18.0,1
2023,Hungarian Grand Prix,RUS,HARD,14.0,1
2023,Hungarian Grand Prix,SAI,SOFT,6.0,1
2023,Hungarian Grand Prix,SAR,MEDIUM,17.0,1
2023,Hungarian Grand Prix,STR,SOFT,10.0,1
2023,Hungarian Grand Prix,TSU,SOFT,11.0,1
2023,Hungarian Grand Prix,VER,MEDIUM,1.0,1
2023,Hungarian Grand Prix,ZHO,MEDIUM,16.0,1
2023,Italian Grand Prix,ALB,MEDIUM,7.0,1
2023,Italian Grand Prix,ALO,MEDIUM,11.0,1
2023,Italian Grand Prix,BOT,HARD,14.0,1
2023,Italian Grand Prix,GAS,MEDIUM,17.0,1
2023,Italian Grand Prix,HAM,HARD,9.0,1
2023,Italian Grand Prix,HUL,MEDIUM,10.0,1
2023,Italian Grand Prix,LAW,MEDIUM,12.0,1
2023,Italian Grand Prix,LEC,MEDIUM,3.0,1
2023,Italian Grand Prix,MAG,HARD,18.0,1
2023,Italian Grand Prix,NOR,MEDIUM,8.0,1
2023,Italian Grand Prix,OCO,MEDIUM,16.0,1
2023,Italian Grand Prix,PER,MEDIUM,5.0,1
2023,Italian Grand Prix,PIA,MEDIUM,6.0,1
2023,Italian Grand Prix,RUS,MEDIUM,4.0,1
2023,Italian Grand Prix,SAI,MEDIUM,1.0,1
2023,Italian Grand Prix,SAR,MEDIUM,13.0,1
2023,Italian Grand Prix,STR,MEDIUM,19.0,1
2023,Italian Grand Prix,VER,MEDIUM,2.0,1
2023,Italian Grand Prix,ZHO,MEDIUM,15.0,1
2023,Japanese Grand Prix,ALB,MEDIUM,17.0,1
2023,Japanese Grand Prix,ALO,SOFT,6.0,1
2023,Japanese Grand Prix,BOT,SOFT,20.0,1
2023,Japanese Grand Prix,GAS,MEDIUM,14.0,1
2023,Japanese Grand Prix,HAM,MEDIUM,8.0,1
2023,Japanese Grand Prix,HUL,SOFT,13.0,1
2023,Japanese Grand Prix,LAW,SOFT,10.0,1
2023,Japanese Grand Prix,LEC,MEDIUM,4.0,1
2023,Japanese Grand Prix,MAG,MEDIUM,15.0,1
2023,Japanese Grand Prix,NOR,MEDIUM,2.0,1
2023,Japanese Grand Prix,OCO,MEDIUM,19.0,1
2023,Japanese Grand Prix,PER,MEDIUM,7.0,1
2023,Japanese Grand Prix,PIA,MEDIUM,3.0,1
2023,Japanese Grand Prix,RUS,MEDIUM,9.0,1
2023,Japanese Grand Prix,SAI,MEDIUM,5.0,1
2023,Japanese Grand Prix,SAR,MEDIUM,16.0,1
2023,Japanese Grand Prix,STR,SOFT,12.0,1
2023,Japanese Grand Prix,TSU,SOFT,11.0,1
2023,Japanese Grand Prix,VER,MEDIUM,1.0,1
2023,Japanese Grand Prix,ZHO,SOFT,18.0,1
2023,Las Vegas Grand Prix,ALB,MEDIUM,5.0,1
2023,Las Vegas Grand Prix,ALO,MEDIUM,19.0,1
2023,Las Vegas Grand Prix,BOT,MEDIUM,20.0,1
2023,Las Vegas Grand Prix,GAS,MEDIUM,4.0,1
2023,Las Vegas Grand Prix,HAM,HARD,15.0,1
2023,Las Vegas Grand Prix,HUL,MEDIUM,10.0,1
2023,Las Vegas Grand Prix,LEC,MEDIUM,2.0,1
2023,Las Vegas Grand Prix,MAG,MEDIUM,7.0,1
2023,Las Vegas Grand Prix,NOR,MEDIUM,14.0,1
2023,Las Vegas Grand Prix,OCO,MEDIUM,8.0,1
2023,Las Vegas Grand Prix,PER,MEDIUM,11.0,1
2023,Las Vegas Grand Prix,PIA,HARD,13.0,1
2023,Las Vegas Grand Prix,RIC,MEDIUM,16.0,1
2023,Las Vegas Grand Prix,RUS,MEDIUM,3.0,1
2023,Las Vegas Grand Prix,SAI,MEDIUM,18.0,1
2023,Las Vegas Grand Prix,SAR,MEDIUM,6.0,1
2023,Las Vegas Grand Prix,STR,SOFT,9.0,1
2023,Las Vegas Grand Prix,TSU,SOFT,12.0,1
2023,Las Vegas Grand Prix,VER,MEDIUM,1.0,1
2023,Las Vegas Grand Prix,ZHO,HARD,17.0,1
2023,Mexico City Grand Prix,ALB,HARD,11.0,1
2023,Mexico City Grand Prix,ALO,MEDIUM,14.0,1
2023,Mexico City Grand Prix,BOT,MEDIUM,12.0,1
2023,Mexico City Grand Prix,GAS,MEDIUM,9.0,1
2023,Mexico City Grand Prix,HAM,MEDIUM,5.0,1
2023,Mexico City Grand Prix,HUL,MEDIUM,8.0,1
2023,Mexico City Grand Prix,LEC,MEDIUM,2.0,1
2023,Mexico City Grand Prix,MAG,MEDIUM,13.0,1
2023,Mexico City Grand Prix,NOR,SOFT,16.0,1
2023,Mexico City Grand Prix,OCO,HARD,18.0,1
2023,Mexico City Grand Prix,PER,MEDIUM,20.0,1
2023,Mexico City Grand Prix,PIA,MEDIUM,6.0,1
2023,Mexico City Grand Prix,RIC,MEDIUM,4.0,1
2023,Mexico City Grand Prix,RUS,MEDIUM,7.0,1
2023,Mexico City Grand Prix,SAI,MEDIUM,3.0,1
2023,Mexico City Grand Prix,SAR,MEDIUM,17.0,1
2023,Mexico City Grand Prix,STR,MEDIUM,19.0,1
2023,Mexico City Grand Prix,TSU,MEDIUM,15.0,1
2023,Mexico City Grand Prix,VER,MEDIUM,1.0,1
2023,Mexico City Grand Prix,ZHO,MEDIUM,10.0,1
2023,Miami Grand Prix,ALB,MEDIUM,12.0,1
2023,Miami Grand Prix,ALO,MEDIUM,2.0,1
2023,Miami Grand Prix,BOT,MEDIUM,8.0,1
2023,Miami Grand Prix,DEV,MEDIUM,20.0,1
2023,Miami Grand Prix,GAS,MEDIUM,4.0,1
2023,Miami Grand Prix,HAM,HARD,13.0,1
2023,Miami Grand Prix,HUL,HARD,11.0,1
2023,Miami Grand Prix,LEC,MEDIUM,6.0,1
2023,Miami Grand Prix,MAG,MEDIUM,7.0,1
2023,Miami Grand Prix,NOR,SOFT,19.0,1
2023,Miami Grand Prix,OCO,HARD,10.0,1
2023,Miami Grand Prix,PER,MEDIUM,1.0,1
2023,Miami Grand Prix,PIA,SOFT,14.0,1
2023,Miami Grand Prix,RUS,MEDIUM,5.0,1
2023,Miami Grand Prix,SAI,MEDIUM,3.0,1
2023,Miami Grand Prix,SAR,MEDIUM,18.0,1
2023,Miami Grand Prix,STR,HARD,17.0,1
2023,Miami Grand Prix,TSU,HARD,15.0,1
2023,Miami Grand Prix,VER,HARD,9.0,1
2023,Miami Grand Prix,ZHO,HARD,16.0,1
2023,Monaco Grand Prix,ALB,MEDIUM,13.0,1
2023,Monaco Grand Prix,ALO,HARD,2.0,1
2023,Monaco Grand Prix,BOT,HARD,14.0,1
2023,Monaco Grand Prix,DEV,MEDIUM,12.0,1
2023,Monaco Grand Prix,GAS,HARD,7.0,1
2023,Monaco Grand Prix,HAM,MEDIUM,5.0,1
2023,Monaco Grand Prix,HUL,MEDIUM,20.0,1
2023,Monaco Grand Prix,LEC,HARD,6.0,1
2023,Monaco Grand Prix,MAG,HARD,16.0,1
2023,Monaco Grand Prix,NOR,MEDIUM,10.0,1
2023,Monaco Grand Prix,OCO,MEDIUM,3.0,1
2023,Monaco Grand Prix,PER,MEDIUM,18.0,1
2023,Monaco Grand Prix,PIA,HARD,11.0,1
2023,Monaco Grand Prix,RUS,HARD,8.0,1
2023,Monaco Grand Prix,SAI,HARD,4.0,1
2023,Monaco Grand Prix,SAR,MEDIUM,15.0,1
2023,Monaco Grand Prix,STR,HARD,17.0,1
2023,Monaco Grand Prix,TSU,MEDIUM,9.0,1
2023,Monaco Grand Prix,VER,MEDIUM,1.0,1
2023,Monaco Grand Prix,ZHO,SOFT,19.0,1
2023,Qatar Grand Prix,ALB,MEDIUM,11.0,1
2023,Qatar Grand Prix,ALO,MEDIUM,3.0,1
2023,Qatar Grand Prix,BOT,SOFT,9.0,1
2023,Qatar Grand Prix,GAS,MEDIUM,7.0,1
2023,Qatar Grand Prix,HAM,SOFT,,1
2023,Qatar Grand Prix,HUL,MEDIUM,10.0,1
2023,Qatar Grand Prix,LAW,SOFT,15.0,1
2023,Qatar Grand Prix,LEC,MEDIUM,4.0,1
2023,Qatar Grand Prix,MAG,SOFT,14.0,1
2023,Qatar Grand Prix,NOR,MEDIUM,6.0,1
2023,Qatar Grand Prix,OCO,MEDIUM,5.0,1
2023,Qatar Grand Prix,PER,HARD,17.0,1
2023,Qatar Grand Prix,PIA,MEDIUM,2.0,1
2023,Qatar Grand Prix,RUS,MEDIUM,18.0,1
2023,Qatar Grand Prix,SAR,MEDIUM,12.0,1
2023,Qatar Grand Prix,STR,MEDIUM,13.0,1
2023,Qatar Grand Prix,TSU,MEDIUM,8.0,1
2023,Qatar Grand Prix,VER,MEDIUM,1.0,1
2023,Qatar Grand Prix,ZHO,MEDIUM,16.0,1
2023,Saudi Arabian Grand Prix,ALB,MEDIUM,16.0,1
2023,Saudi Arabian Grand Prix,ALO,MEDIUM,1.0,1
2023,Saudi Arabian Grand Prix,BOT,MEDIUM,15.0,1
2023,Saudi Arabian Grand Prix,DEV,MEDIUM,18.0,1
2023,Saudi Arabian Grand Prix,GAS,MEDIUM,8.0,1
2023,Saudi Arabian Grand Prix,HAM,HARD,7.0,1
2023,Saudi Arabian Grand Prix,HUL,MEDIUM,12.0,1
2023,Saudi Arabian Grand Prix,LEC,SOFT,9.0,1
2023,Saudi Arabian Grand Prix,MAG,MEDIUM,11.0,1
2023,Saudi Arabian Grand Prix,NOR,SOFT,17.0,1
2023,Saudi Arabian Grand Prix,OCO,MEDIUM,6.0,1
2023,Saudi Arabian Grand Prix,PER,MEDIUM,2.0,1
2023,Saudi Arabian Grand Prix,PIA,MEDIUM,19.0,1
2023,Saudi Arabian Grand Prix,RUS,MEDIUM,3.0,1
2023,Saudi Arabian Grand Prix,SAI,MEDIUM,5.0,1
2023,Saudi Arabian Grand Prix,SAR,HARD,20.0,1
2023,Saudi Arabian Grand Prix,STR,MEDIUM,4.0,1
2023,Saudi Arabian Grand Prix,TSU,MEDIUM,14.0,1
2023,Saudi Arabian Grand Prix,VER,MEDIUM,13.0,1
2023,Saudi Arabian Grand Prix,ZHO,MEDIUM,10.0,1
2023,São Paulo Grand Prix,ALB,SOFT,,1
2023,São Paulo Grand Prix,ALO,SOFT,4.0,1
2023,São Paulo Grand Prix,BOT,SOFT,13.0,1
2023,São Paulo Grand Prix,GAS,SOFT,12.0,1
2023,São Paulo Grand Prix,HAM,SOFT,3.0,1
2023,São Paulo Grand Prix,HUL,SOFT,17.0,1
2023,São Paulo Grand Prix,MAG,SOFT,,1
2023,São Paulo Grand Prix,NOR,SOFT,2.0,1
2023,São Paulo Grand Prix,OCO,SOFT,9.0,1
2023,São Paulo Grand Prix,PER,SOFT,7.0,1
2023,São Paulo Grand Prix,PIA,SOFT,10.0,1
2023,São Paulo Grand Prix,RIC,SOFT,16.0,1
2023,São Paulo Grand Prix,RUS,SOFT,6.0,1
2023,São Paulo Grand Prix,SAI,SOFT,8.0,1
2023,São Paulo Grand Prix,SAR,MEDIUM,15.0,1
2023,São Paulo Grand Prix,STR,SOFT,5.0,1
2023,São Paulo Grand Prix,TSU,SOFT,11.0,1
2023,São Paulo Grand Prix,VER,SOFT,1.0,1
2023,São Paulo Grand Prix,ZHO,SOFT,14.0,1
2023,Singapore Grand Prix,ALB,MEDIUM,15.0,1
2023,Singapore Grand Prix,ALO,MEDIUM,6.0,1
2023,Singapore Grand Prix,BOT,HARD,17.0,1
2023,Singapore Grand Prix,GAS,MEDIUM,11.0,1
2023,Singapore Grand Prix,HAM,MEDIUM,3.0,1
2023,Singapore Grand Prix,HUL,MEDIUM,9.0,1
2023,Singapore Grand Prix,LAW,MEDIUM,12.0,1
2023,Singapore Grand Prix,LEC,SOFT,2.0,1
2023,Singapore Grand Prix,MAG,MEDIUM,8.0,1
2023,Singapore Grand Prix,NOR,MEDIUM,5.0,1
2023,Singapore Grand Prix,OCO,MEDIUM,7.0,1
2023,Singapore Grand Prix,PER,HARD,13.0,1
2023,Singapore Grand Prix,PIA,MEDIUM,14.0,1
2023,Singapore Grand Prix,RUS,MEDIUM,4.0,1
2023,Singapore Grand Prix,SAI,MEDIUM,1.0,1
2023,Singapore Grand Prix,SAR,MEDIUM,16.0,1
2023,Singapore Grand Prix,TSU,SOFT,,1
2023,Singapore Grand Prix,VER,HARD,10.0,1
2023,Singapore Grand Prix,ZHO,SOFT,18.0,1
2023,Spanish Grand Prix,ALB,SOFT,17.0,1
2023,Spanish Grand Prix,ALO,SOFT,6.0,1
2023,Spanish Grand Prix,BOT,SOFT,18.0,1
2023,Spanish Grand Prix,DEV,SOFT,16.0,1
2023,Spanish Grand Prix,GAS,SOFT,15.0,1
2023,Spanish Grand Prix,HAM,SOFT,4.0,1
2023,Spanish Grand Prix,HUL,SOFT,8.0,1
2023,Spanish Grand Prix,LEC,HARD,20.0,1
2023,Spanish Grand Prix,MAG,SOFT,13.0,1
2023,Spanish Grand Prix,NOR,SOFT,14.0,1
2023,Spanish Grand Prix,OCO,SOFT,5.0,1
2023,Spanish Grand Prix,PER,MEDIUM,11.0,1
2023,Spanish Grand Prix,PIA,SOFT,10.0,1
2023,Spanish Grand Prix,RUS,SOFT,7.0,1
2023,Spanish Grand Prix,SAI,SOFT,2.0,1
2023,Spanish Grand Prix,SAR,MEDIUM,19.0,1
2023,Spanish Grand Prix,STR,SOFT,3.0,1
2023,Spanish Grand Prix,TSU,SOFT,12.0,1
2023,Spanish Grand Prix,VER,MEDIUM,1.0,1
2023,Spanish Grand Prix,ZHO,SOFT,9.0,1
2023,United States Grand Prix,ALB,MEDIUM,14.0,1
2023,United States Grand Prix,ALO,MEDIUM,18.0,1
2023,United States Grand Prix,BOT,MEDIUM,15.0,1
2023,United States Grand Prix,GAS,MEDIUM,10.0,1
2023,United States Grand Prix,HAM,MEDIUM,4.0,1
2023,United States Grand Prix,HUL,HARD,19.0,1
2023,United States Grand Prix,LEC,MEDIUM,2.0,1
2023,United States Grand Prix,MAG,MEDIUM,16.0,1
2023,United States Grand Prix,NOR,MEDIUM,1.0,1
2023,United States Grand Prix,OCO,MEDIUM,7.0,1
2023,United States Grand Prix,PER,MEDIUM,9.0,1
2023,United States Grand Prix,PIA,MEDIUM,6.0,1
2023,United States Grand Prix,RIC,MEDIUM,13.0,1
2023,United States Grand Prix,RUS,MEDIUM,8.0,1
2023,United States Grand Prix,SAI,MEDIUM,3.0,1
2023,United States Grand Prix,SAR,MEDIUM,17.0,1
2023,United States Grand Prix,STR,HARD,20.0,1
2023,United States Grand Prix,TSU,MEDIUM,12.0,1
2023,United States Grand Prix,VER,MEDIUM,5.0,1
2023,United States Grand Prix,ZHO,MEDIUM,11.0,1
2024,Abu Dhabi Grand Prix,ALB,MEDIUM,15.0,1
2024,Abu Dhabi Grand Prix,ALO,MEDIUM,6.0,1
2024,Abu Dhabi Grand Prix,BOT,MEDIUM,13.0,1
2024,Abu Dhabi Grand Prix,COL,MEDIUM,18.0,1
2024,Abu Dhabi Grand Prix,DOO,MEDIUM,16.0,1
2024,Abu Dhabi Grand Prix,GAS,MEDIUM,3.0,1
2024,Abu Dhabi Grand Prix,HAM,HARD,12.0,1
2024,Abu Dhabi Grand Prix,HUL,MEDIUM,5.0,1
2024,Abu Dhabi Grand Prix,LAW,MEDIUM,10.0,1
2024,Abu Dhabi Grand Prix,LEC,MEDIUM,8.0,1
2024,Abu Dhabi Grand Prix,MAG,MEDIUM,7.0,1
2024,Abu Dhabi Grand Prix,NOR,MEDIUM,1.0,1
2024,Abu Dhabi Grand Prix,PER,MEDIUM,,1
2024,Abu Dhabi Grand Prix,PIA,MEDIUM,19.0,1
2024,Abu Dhabi Grand Prix,RUS,MEDIUM,4.0,1
2024,Abu Dhabi Grand Prix,SAI,MEDIUM,2.0,1
2024,Abu Dhabi Grand Prix,STR,MEDIUM,9.0,1
2024,Abu Dhabi Grand Prix,TSU,MEDIUM,17.0,1
2024,Abu Dhabi Grand Prix,VER,MEDIUM,11.0,1
2024,Abu Dhabi Grand Prix,ZHO,MEDIUM,14.0,1
2024,Australian Grand Prix,ALB,MEDIUM,14.0,1
2024,Australian Grand Prix,ALO,HARD,11.0,1
2024,Australian Grand Prix,BOT,MEDIUM,12.0,1
2024,Australian Grand Prix,GAS,MEDIUM,17.0,1
2024,Australian Grand Prix,HAM,SOFT,10.0,1
2024,Australian Grand Prix,HUL,HARD,16.0,1
2024,Australian Grand Prix,LEC,MEDIUM,4.0,1
2024,Australian Grand Prix,MAG,MEDIUM,13.0,1
