RaceYear,RaceName,Driver,Stint,Compound,stint_laps,first_lap,last_lap
2018,Canadian Grand Prix,VET,2,SUPERSOFT,33,38,70
2018,Chinese Grand Prix,ALO,1,SOFT,46,2,47
2018,Chinese Grand Prix,ALO,2,MEDIUM,9,48,56
2018,Chinese Grand Prix,BOT,1,SOFT,46,2,47
2018,Chinese Grand Prix,BOT,2,MEDIUM,9,48,56
2018,Chinese Grand Prix,ERI,1,SOFT,45,2,46
2018,Chinese Grand Prix,ERI,2,MEDIUM,10,47,56
2018,Chinese Grand Prix,GAS,1,MEDIUM,45,2,46
2018,Chinese Grand Prix,GAS,2,ULTRASOFT,10,47,56
2018,Chinese Grand Prix,GRO,1,ULTRASOFT,45,2,46
2018,Chinese Grand Prix,GRO,2,ULTRASOFT,10,47,56
2018,Chinese Grand Prix,HAM,1,SOFT,45,2,46
2018,Chinese Grand Prix,HAM,2,MEDIUM,10,47,56
2018,Chinese Grand Prix,HAR,1,ULTRASOFT,45,2,46
2018,Chinese Grand Prix,HAR,2,SOFT,5,47,51
2018,Chinese Grand Prix,HUL,1,ULTRASOFT,45,2,46
2018,Chinese Grand Prix,HUL,2,SOFT,10,47,56
2018,Chinese Grand Prix,LEC,1,SOFT,45,2,46
2018,Chinese Grand Prix,LEC,2,MEDIUM,10,47,56
2018,Chinese Grand Prix,MAG,1,SOFT,45,2,46
2018,Chinese Grand Prix,MAG,2,MEDIUM,10,47,56
2018,Chinese Grand Prix,OCO,1,SOFT,45,2,46
2018,Chinese Grand Prix,OCO,2,ULTRASOFT,10,47,56
2018,Chinese Grand Prix,PER,1,ULTRASOFT,45,2,46
2018,Chinese Grand Prix,PER,2,SOFT,10,47,56
2018,Chinese Grand Prix,RAI,1,SOFT,46,2,47
2018,Chinese Grand Prix,RAI,2,MEDIUM,9,48,56
2018,Chinese Grand Prix,RIC,1,ULTRASOFT,46,2,47
2018,Chinese Grand Prix,RIC,2,SOFT,9,48,56
2018,Chinese Grand Prix,SAI,1,ULTRASOFT,45,2,46
2018,Chinese Grand Prix,SAI,2,SOFT,10,47,56
2018,Chinese Grand Prix,SIR,1,SOFT,45,2,46
2018,Chinese Grand Prix,SIR,2,SOFT,10,47,56
2018,Chinese Grand Prix,STR,1,SOFT,45,2,46
2018,Chinese Grand Prix,STR,2,MEDIUM,10,47,56
2018,Chinese Grand Prix,VAN,1,SOFT,45,2,46
2018,Chinese Grand Prix,VAN,2,MEDIUM,10,47,56
2018,Chinese Grand Prix,VER,1,ULTRASOFT,45,2,46
2018,Chinese Grand Prix,VER,2,SOFT,10,47,56
2018,Chinese Grand Prix,VET,1,SOFT,44,3,46
2018,Chinese Grand Prix,VET,2,MEDIUM,10,47,56
2018,French Grand Prix,ALO,1,SUPERSOFT,1,1,1
2018,French Grand Prix,ALO,2,SOFT,45,2,46
2018,French Grand Prix,ALO,3,ULTRASOFT,5,47,51
2018,French Grand Prix,BOT,1,SUPERSOFT,1,1,1
2018,French Grand Prix,BOT,2,SOFT,38,2,39
2018,French Grand Prix,BOT,3,SUPERSOFT,14,40,53
2018,French Grand Prix,ERI,1,SUPERSOFT,34,2,35
2018,French Grand Prix,ERI,2,ULTRASOFT,17,36,52
2018,French Grand Prix,GAS,1,SUPERSOFT,1,1,1
2018,French Grand Prix,GRO,1,ULTRASOFT,33,2,34
2018,French Grand Prix,GRO,2,SUPERSOFT,18,35,52
2018,French Grand Prix,HAM,1,SUPERSOFT,31,3,33
2018,French Grand Prix,HAM,2,SOFT,20,34,53
2018,French Grand Prix,HAR,1,ULTRASOFT,37,2,38
2018,French Grand Prix,HAR,2,SUPERSOFT,14,39,52
2018,French Grand Prix,HUL,1,SOFT,36,2,37
2018,French Grand Prix,HUL,2,ULTRASOFT,16,38,53
2018,French Grand Prix,LEC,1,ULTRASOFT,30,2,31
2018,French Grand Prix,LEC,2,SUPERSOFT,22,32,53
2018,French Grand Prix,MAG,1,ULTRASOFT,27,2,28
2018,French Grand Prix,MAG,2,SOFT,25,29,53
2018,French Grand Prix,OCO,1,ULTRASOFT,1,1,1
2018,French Grand Prix,PER,1,SOFT,27,2,28
2018,French Grand Prix,RAI,1,ULTRASOFT,33,2,34
2018,French Grand Prix,RAI,2,SUPERSOFT,19,35,53
2018,French Grand Prix,RIC,1,SUPERSOFT,27,2,28
2018,French Grand Prix,RIC,2,SOFT,25,29,53
2018,French Grand Prix,SAI,1,ULTRASOFT,25,2,26
2018,French Grand Prix,SAI,2,SOFT,27,27,53
2018,French Grand Prix,SIR,1,ULTRASOFT,1,1,1
2018,French Grand Prix,SIR,2,ULTRASOFT,51,2,52
2018,French Grand Prix,STR,1,ULTRASOFT,1,1,1
2018,French Grand Prix,STR,2,SOFT,48,2,49
2018,French Grand Prix,VAN,1,SUPERSOFT,39,2,40
2018,French Grand Prix,VAN,2,ULTRASOFT,12,41,52
2018,French Grand Prix,VER,1,SUPERSOFT,24,2,25
2018,French Grand Prix,VER,2,SOFT,28,26,53
2018,French Grand Prix,VET,1,ULTRASOFT,1,1,1
2018,French Grand Prix,VET,2,SOFT,39,2,40
2018,French Grand Prix,VET,3,ULTRASOFT,13,41,53
2018,German Grand Prix,ALO,1,SOFT,30,2,31
2018,German Grand Prix,ALO,2,MEDIUM,12,32,43
2018,German Grand Prix,ALO,3,INTERMEDIATE,4,44,47
2018,German Grand Prix,ALO,4,SOFT,18,48,65
2018,German Grand Prix,BOT,1,ULTRASOFT,27,2,28
2018,German Grand Prix,BOT,2,SOFT,24,29,52
2018,German Grand Prix,BOT,3,ULTRASOFT,15,53,67
2018,German Grand Prix,ERI,1,SOFT,37,2,38
2018,German Grand Prix,ERI,2,ULTRASOFT,29,39,67
2018,German Grand Prix,GAS,1,SOFT,42,2,43
2018,German Grand Prix,GAS,2,WET,3,44,46
2018,German Grand Prix,GAS,3,ULTRASOFT,20,47,66
2018,German Grand Prix,GRO,1,ULTRASOFT,20,2,21
2018,German Grand Prix,GRO,2,MEDIUM,30,22,51
2018,German Grand Prix,GRO,3,INTERMEDIATE,4,52,55
2018,German Grand Prix,GRO,4,ULTRASOFT,12,56,67
2018,German Grand Prix,HAM,1,SOFT,41,2,42
2018,German Grand Prix,HAM,2,ULTRASOFT,25,43,67
2018,German Grand Prix,HAR,1,SOFT,27,2,28
2018,German Grand Prix,HAR,2,MEDIUM,24,29,52
2018,German Grand Prix,HAR,3,ULTRASOFT,15,53,67
2018,German Grand Prix,HUL,1,ULTRASOFT,17,2,18
2018,German Grand Prix,HUL,2,MEDIUM,33,19,51
2018,German Grand Prix,HUL,3,INTERMEDIATE,4,52,55
2018,German Grand Prix,HUL,4,ULTRASOFT,12,56,67
2018,German Grand Prix,LEC,1,ULTRASOFT,19,2,20
2018,German Grand Prix,LEC,2,SOFT,23,21,43
2018,German Grand Prix,LEC,3,INTERMEDIATE,3,44,46
2018,German Grand Prix,LEC,4,ULTRASOFT,20,47,66
2018,German Grand Prix,MAG,1,ULTRASOFT,19,2,20
2018,German Grand Prix,MAG,2,MEDIUM,31,21,51
2018,German Grand Prix,MAG,3,INTERMEDIATE,4,52,55
2018,German Grand Prix,MAG,4,ULTRASOFT,12,56,67
2018,German Grand Prix,OCO,1,ULTRASOFT,24,2,25
2018,German Grand Prix,OCO,2,SOFT,42,26,67
2018,German Grand Prix,PER,1,ULTRASOFT,21,2,22
2018,German Grand Prix,PER,2,SOFT,45,23,67
2018,German Grand Prix,RAI,1,ULTRASOFT,13,2,14
2018,German Grand Prix,RAI,2,SOFT,39,15,53
2018,German Grand Prix,RAI,3,ULTRASOFT,14,54,67
2018,German Grand Prix,RIC,1,MEDIUM,27,2,28
2018,German Grand Prix,SAI,1,ULTRASOFT,19,2,20
2018,German Grand Prix,SAI,2,MEDIUM,30,21,50
2018,German Grand Prix,SAI,3,INTERMEDIATE,6,51,56
2018,German Grand Prix,SAI,4,ULTRASOFT,11,57,67
2018,German Grand Prix,SIR,1,SOFT,27,2,28
2018,German Grand Prix,SIR,2,MEDIUM,23,29,51
2018,German Grand Prix,STR,1,SOFT,26,2,27
2018,German Grand Prix,STR,2,MEDIUM,23,28,50
2018,German Grand Prix,STR,3,INTERMEDIATE,3,51,53
2018,German Grand Prix,VAN,1,SOFT,28,2,29
2018,German Grand Prix,VAN,2,MEDIUM,23,30,52
2018,German Grand Prix,VAN,3,ULTRASOFT,15,53,67
2018,German Grand Prix,VER,1,ULTRASOFT,28,2,29
2018,German Grand Prix,VER,2,SOFT,17,30,46
2018,German Grand Prix,VER,3,INTERMEDIATE,4,47,50
2018,German Grand Prix,VER,4,ULTRASOFT,17,51,67
2018,German Grand Prix,VET,1,ULTRASOFT,23,3,25
2018,German Grand Prix,VET,2,SOFT,27,26,52
2018,Hungarian Grand Prix,ALO,1,SOFT,38,2,39
2018,Hungarian Grand Prix,ALO,2,MEDIUM,30,40,69
2018,Hungarian Grand Prix,BOT,1,ULTRASOFT,14,2,15
2018,Hungarian Grand Prix,BOT,2,SOFT,55,16,70
2018,Hungarian Grand Prix,ERI,1,ULTRASOFT,5,2,6
2018,Hungarian Grand Prix,ERI,2,MEDIUM,62,7,68
2018,Hungarian Grand Prix,GAS,1,ULTRASOFT,31,2,32
2018,Hungarian Grand Prix,GAS,2,SOFT,38,33,70
2018,Hungarian Grand Prix,GRO,1,ULTRASOFT,28,2,29
2018,Hungarian Grand Prix,GRO,2,SOFT,40,30,69
2018,Hungarian Grand Prix,HAM,1,ULTRASOFT,23,3,25
2018,Hungarian Grand Prix,HAM,2,SOFT,45,26,70
2018,Hungarian Grand Prix,HAR,1,ULTRASOFT,23,2,24
2018,Hungarian Grand Prix,HAR,2,MEDIUM,45,25,69
2018,Hungarian Grand Prix,HUL,1,SOFT,22,2,23
2018,Hungarian Grand Prix,HUL,2,MEDIUM,27,24,50
2018,Hungarian Grand Prix,HUL,3,ULTRASOFT,19,51,69
2018,Hungarian Grand Prix,LEC,1,SOFT,1,1,1
2018,Hungarian Grand Prix,MAG,1,ULTRASOFT,30,2,31
2018,Hungarian Grand Prix,MAG,2,SOFT,38,32,69
2018,Hungarian Grand Prix,OCO,1,SOFT,38,2,39
2018,Hungarian Grand Prix,OCO,2,ULTRASOFT,30,40,69
2018,Hungarian Grand Prix,PER,1,ULTRASOFT,21,2,22
2018,Hungarian Grand Prix,PER,2,SOFT,47,23,69
2018,Hungarian Grand Prix,RAI,1,ULTRASOFT,13,2,14
2018,Hungarian Grand Prix,RAI,2,SOFT,24,15,38
2018,Hungarian Grand Prix,RAI,3,SOFT,32,39,70
2018,Hungarian Grand Prix,RIC,1,SOFT,43,2,44
2018,Hungarian Grand Prix,RIC,2,ULTRASOFT,26,45,70
2018,Hungarian Grand Prix,SAI,1,SOFT,24,2,25
2018,Hungarian Grand Prix,SAI,2,MEDIUM,44,26,69
2018,Hungarian Grand Prix,SIR,1,SOFT,30,2,31
2018,Hungarian Grand Prix,SIR,2,MEDIUM,37,32,68
2018,Hungarian Grand Prix,STR,1,MEDIUM,46,2,47
2018,Hungarian Grand Prix,STR,2,ULTRASOFT,21,48,68
2018,Hungarian Grand Prix,VAN,1,SOFT,39,2,40
2018,Hungarian Grand Prix,VAN,2,MEDIUM,10,41,50
2018,Hungarian Grand Prix,VER,1,ULTRASOFT,5,2,6
2018,Hungarian Grand Prix,VET,1,SOFT,38,2,39
2018,Hungarian Grand Prix,VET,2,ULTRASOFT,31,40,70
2018,Japanese Grand Prix,ALO,1,SOFT,25,2,26
2018,Japanese Grand Prix,ALO,2,MEDIUM,26,27,52
2018,Japanese Grand Prix,BOT,1,SOFT,22,2,23
2018,Japanese Grand Prix,BOT,2,MEDIUM,30,24,53
2018,Japanese Grand Prix,ERI,1,SOFT,4,2,5
2018,Japanese Grand Prix,ERI,2,MEDIUM,47,6,52
2018,Japanese Grand Prix,GAS,1,SUPERSOFT,28,2,29
2018,Japanese Grand Prix,GAS,2,SOFT,23,30,52
2018,Japanese Grand Prix,GRO,1,SOFT,28,2,29
2018,Japanese Grand Prix,GRO,2,MEDIUM,24,30,53
2018,Japanese Grand Prix,HAM,1,SOFT,22,3,24
2018,Japanese Grand Prix,HAM,2,MEDIUM,29,25,53
2018,Japanese Grand Prix,HAR,1,SUPERSOFT,27,2,28
2018,Japanese Grand Prix,HAR,2,SOFT,24,29,52
2018,Japanese Grand Prix,HUL,1,MEDIUM,29,2,30
2018,Japanese Grand Prix,HUL,2,SOFT,7,31,37
2018,Japanese Grand Prix,LEC,1,SOFT,3,2,4
2018,Japanese Grand Prix,LEC,2,MEDIUM,31,5,35
2018,Japanese Grand Prix,LEC,3,SOFT,4,36,39
2018,Japanese Grand Prix,MAG,1,SOFT,1,2,2
2018,Japanese Grand Prix,MAG,2,MEDIUM,6,3,8
2018,Japanese Grand Prix,OCO,1,SUPERSOFT,25,2,26
2018,Japanese Grand Prix,OCO,2,MEDIUM,27,27,53
2018,Japanese Grand Prix,PER,1,SUPERSOFT,23,2,24
2018,Japanese Grand Prix,PER,2,SOFT,29,25,53
2018,Japanese Grand Prix,RAI,1,SUPERSOFT,16,2,17
2018,Japanese Grand Prix,RAI,2,MEDIUM,36,18,53
2018,Japanese Grand Prix,RIC,1,SOFT,22,2,23
2018,Japanese Grand Prix,RIC,2,MEDIUM,30,24,53
2018,Japanese Grand Prix,SAI,1,SOFT,31,2,32
2018,Japanese Grand Prix,SAI,2,MEDIUM,20,33,52
2018,Japanese Grand Prix,SIR,1,SOFT,3,2,4
2018,Japanese Grand Prix,SIR,2,MEDIUM,34,5,38
2018,Japanese Grand Prix,SIR,3,SUPERSOFT,14,39,52
2018,Japanese Grand Prix,STR,1,SOFT,13,2,14
2018,Japanese Grand Prix,STR,2,MEDIUM,25,15,39
2018,Japanese Grand Prix,STR,3,SUPERSOFT,13,40,52
2018,Japanese Grand Prix,VAN,1,SOFT,22,2,23
2018,Japanese Grand Prix,VAN,2,MEDIUM,29,24,52
2018,Japanese Grand Prix,VER,1,SUPERSOFT,20,2,21
2018,Japanese Grand Prix,VER,2,SOFT,32,22,53
2018,Japanese Grand Prix,VET,1,SUPERSOFT,25,2,26
2018,Japanese Grand Prix,VET,2,SOFT,27,27,53
2018,Mexican Grand Prix,ALO,1,ULTRASOFT,4,1,4
2018,Mexican Grand Prix,BOT,1,ULTRASOFT,11,1,11
2018,Mexican Grand Prix,BOT,2,SUPERSOFT,37,12,48
2018,Mexican Grand Prix,BOT,3,ULTRASOFT,14,49,62
2018,Mexican Grand Prix,BOT,4,HYPERSOFT,8,63,70
2018,Mexican Grand Prix,ERI,1,HYPERSOFT,16,1,16
2018,Mexican Grand Prix,ERI,2,SUPERSOFT,53,17,69
2018,Mexican Grand Prix,GAS,1,HYPERSOFT,5,1,5
2018,Mexican Grand Prix,GAS,2,SUPERSOFT,21,6,26
2018,Mexican Grand Prix,GAS,3,SUPERSOFT,43,27,69
2018,Mexican Grand Prix,GRO,1,SUPERSOFT,44,1,44
2018,Mexican Grand Prix,GRO,2,ULTRASOFT,16,45,60
2018,Mexican Grand Prix,GRO,3,HYPERSOFT,8,61,68
2018,Mexican Grand Prix,HAM,1,ULTRASOFT,11,1,11
2018,Mexican Grand Prix,HAM,2,SUPERSOFT,36,12,47
2018,Mexican Grand Prix,HAM,3,ULTRASOFT,24,48,71
2018,Mexican Grand Prix,HAR,1,SUPERSOFT,1,1,1
2018,Mexican Grand Prix,HAR,2,ULTRASOFT,23,2,24
2018,Mexican Grand Prix,HAR,3,SUPERSOFT,45,25,69
2018,Mexican Grand Prix,HUL,1,HYPERSOFT,12,1,12
2018,Mexican Grand Prix,HUL,2,SUPERSOFT,57,13,69
2018,Mexican Grand Prix,LEC,1,HYPERSOFT,13,1,13
2018,Mexican Grand Prix,LEC,2,SUPERSOFT,56,14,69
2018,Mexican Grand Prix,MAG,1,SUPERSOFT,43,1,43
2018,Mexican Grand Prix,MAG,2,ULTRASOFT,26,44,69
2018,Mexican Grand Prix,OCO,1,SUPERSOFT,1,1,1
2018,Mexican Grand Prix,OCO,2,SUPERSOFT,29,2,30
2018,Mexican Grand Prix,OCO,3,ULTRASOFT,39,31,69
2018,Mexican Grand Prix,PER,1,SUPERSOFT,30,1,30
2018,Mexican Grand Prix,PER,2,ULTRASOFT,8,31,38
2018,Mexican Grand Prix,RAI,1,ULTRASOFT,17,1,17
2018,Mexican Grand Prix,RAI,2,SUPERSOFT,54,18,71
2018,Mexican Grand Prix,RIC,1,ULTRASOFT,12,1,12
2018,Mexican Grand Prix,RIC,2,SUPERSOFT,50,13,62
2018,Mexican Grand Prix,SAI,1,HYPERSOFT,11,1,11
2018,Mexican Grand Prix,SAI,2,SUPERSOFT,18,12,29
2018,Mexican Grand Prix,SIR,1,ULTRASOFT,11,1,11
2018,Mexican Grand Prix,SIR,2,SUPERSOFT,58,12,69
2018,Mexican Grand Prix,STR,1,ULTRASOFT,10,1,10
2018,Mexican Grand Prix,STR,2,ULTRASOFT,13,11,23
2018,Mexican Grand Prix,STR,3,SUPERSOFT,46,24,69
2018,Mexican Grand Prix,VAN,1,ULTRASOFT,12,1,12
2018,Mexican Grand Prix,VAN,2,SUPERSOFT,57,13,69
2018,Mexican Grand Prix,VER,1,ULTRASOFT,13,1,13
2018,Mexican Grand Prix,VER,2,SUPERSOFT,35,14,48
2018,Mexican Grand Prix,VER,3,SUPERSOFT,23,49,71
2018,Mexican Grand Prix,VET,1,ULTRASOFT,17,1,17
2018,Mexican Grand Prix,VET,2,SUPERSOFT,30,18,47
2018,Mexican Grand Prix,VET,3,ULTRASOFT,24,48,71
2018,Monaco Grand Prix,ALO,1,HYPERSOFT,18,2,19
2018,Monaco Grand Prix,ALO,2,SUPERSOFT,34,20,53
2018,Monaco Grand Prix,BOT,1,HYPERSOFT,16,2,17
2018,Monaco Grand Prix,BOT,2,SUPERSOFT,61,18,78
2018,Monaco Grand Prix,ERI,1,ULTRASOFT,16,2,17
2018,Monaco Grand Prix,ERI,2,SUPERSOFT,61,18,78
2018,Monaco Grand Prix,GAS,1,HYPERSOFT,36,2,37
2018,Monaco Grand Prix,GAS,2,SUPERSOFT,41,38,78
2018,Monaco Grand Prix,GRO,1,ULTRASOFT,14,2,15
2018,Monaco Grand Prix,GRO,2,SUPERSOFT,53,16,68
2018,Monaco Grand Prix,GRO,3,HYPERSOFT,9,69,77
2018,Monaco Grand Prix,HAM,1,HYPERSOFT,11,2,12
2018,Monaco Grand Prix,HAM,2,ULTRASOFT,66,13,78
2018,Monaco Grand Prix,HAR,1,HYPERSOFT,12,2,13
2018,Monaco Grand Prix,HAR,2,ULTRASOFT,58,14,71
2018,Monaco Grand Prix,HUL,1,ULTRASOFT,49,2,50
2018,Monaco Grand Prix,HUL,2,HYPERSOFT,28,51,78
2018,Monaco Grand Prix,LEC,1,ULTRASOFT,13,2,14
2018,Monaco Grand Prix,LEC,2,SUPERSOFT,57,15,71
2018,Monaco Grand Prix,MAG,1,ULTRASOFT,16,2,17
2018,Monaco Grand Prix,MAG,2,SUPERSOFT,61,18,78
2018,Monaco Grand Prix,OCO,1,HYPERSOFT,22,2,23
2018,Monaco Grand Prix,OCO,2,SUPERSOFT,55,24,78
2018,Monaco Grand Prix,PER,1,HYPERSOFT,20,2,21
2018,Monaco Grand Prix,PER,2,SUPERSOFT,57,22,78
2018,Monaco Grand Prix,RAI,1,HYPERSOFT,16,2,17
2018,Monaco Grand Prix,RAI,2,ULTRASOFT,61,18,78
2018,Monaco Grand Prix,RIC,1,HYPERSOFT,15,3,17
2018,Monaco Grand Prix,RIC,2,ULTRASOFT,61,18,78
2018,Monaco Grand Prix,SAI,1,HYPERSOFT,15,2,16
2018,Monaco Grand Prix,SAI,2,ULTRASOFT,62,17,78
2018,Monaco Grand Prix,SIR,1,HYPERSOFT,6,2,7
2018,Monaco Grand Prix,SIR,2,HYPERSOFT,12,8,19
2018,Monaco Grand Prix,SIR,3,ULTRASOFT,30,20,49
2018,Monaco Grand Prix,SIR,4,SUPERSOFT,28,50,77
2018,Monaco Grand Prix,STR,1,ULTRASOFT,8,2,9
2018,Monaco Grand Prix,STR,2,SUPERSOFT,25,10,34
2018,Monaco Grand Prix,STR,3,HYPERSOFT,25,35,59
2018,Monaco Grand Prix,STR,4,HYPERSOFT,17,60,76
2018,Monaco Grand Prix,VAN,1,ULTRASOFT,19,2,20
2018,Monaco Grand Prix,VAN,2,SUPERSOFT,52,21,72
2018,Monaco Grand Prix,VAN,3,HYPERSOFT,5,73,77
2018,Monaco Grand Prix,VER,1,ULTRASOFT,46,2,47
2018,Monaco Grand Prix,VER,2,HYPERSOFT,31,48,78
2018,Monaco Grand Prix,VET,1,HYPERSOFT,15,2,16
2018,Monaco Grand Prix,VET,2,ULTRASOFT,62,17,78
2018,Russian Grand Prix,ALO,1,ULTRASOFT,4,2,5
2018,Russian Grand Prix,ALO,2,SOFT,47,6,52
2018,Russian Grand Prix,BOT,1,ULTRASOFT,10,3,12
2018,Russian Grand Prix,BOT,2,SOFT,41,13,53
2018,Russian Grand Prix,ERI,1,HYPERSOFT,10,2,11
2018,Russian Grand Prix,ERI,2,SOFT,26,12,37
2018,Russian Grand Prix,ERI,3,ULTRASOFT,15,38,52
2018,Russian Grand Prix,GAS,1,SOFT,3,2,4
2018,Russian Grand Prix,GRO,1,HYPERSOFT,7,2,8
2018,Russian Grand Prix,GRO,2,SOFT,44,9,52
2018,Russian Grand Prix,HAM,1,ULTRASOFT,13,2,14
2018,Russian Grand Prix,HAM,2,SOFT,39,15,53
2018,Russian Grand Prix,HAR,1,HYPERSOFT,2,2,3
2018,Russian Grand Prix,HAR,2,SOFT,1,4,4
2018,Russian Grand Prix,HUL,1,SOFT,34,2,35
2018,Russian Grand Prix,HUL,2,ULTRASOFT,17,36,52
2018,Russian Grand Prix,LEC,1,HYPERSOFT,9,2,10
2018,Russian Grand Prix,LEC,2,SOFT,43,11,53
2018,Russian Grand Prix,MAG,1,HYPERSOFT,8,2,9
2018,Russian Grand Prix,MAG,2,SOFT,43,10,52
2018,Russian Grand Prix,OCO,1,HYPERSOFT,9,2,10
2018,Russian Grand Prix,OCO,2,SOFT,42,11,52
2018,Russian Grand Prix,PER,1,HYPERSOFT,11,2,12
2018,Russian Grand Prix,PER,2,SOFT,40,13,52
2018,Russian Grand Prix,RAI,1,ULTRASOFT,17,2,18
2018,Russian Grand Prix,RAI,2,SOFT,35,19,53
2018,Russian Grand Prix,RIC,1,SOFT,38,2,39
2018,Russian Grand Prix,RIC,2,ULTRASOFT,14,40,53
2018,Russian Grand Prix,SAI,1,SOFT,31,2,32
2018,Russian Grand Prix,SAI,2,ULTRASOFT,19,33,51
2018,Russian Grand Prix,SIR,1,ULTRASOFT,9,2,10
2018,Russian Grand Prix,SIR,2,SOFT,41,11,51
2018,Russian Grand Prix,STR,1,ULTRASOFT,6,2,7
2018,Russian Grand Prix,STR,2,SOFT,45,8,52
2018,Russian Grand Prix,VAN,1,ULTRASOFT,10,2,11
2018,Russian Grand Prix,VAN,2,SOFT,40,12,51
2018,Russian Grand Prix,VER,1,SOFT,42,2,43
2018,Russian Grand Prix,VER,2,ULTRASOFT,10,44,53
2018,Russian Grand Prix,VET,1,ULTRASOFT,12,2,13
2018,Russian Grand Prix,VET,2,SOFT,40,14,53
2018,Singapore Grand Prix,ALO,1,ULTRASOFT,37,2,38
2018,Singapore Grand Prix,ALO,2,SOFT,23,39,61
2018,Singapore Grand Prix,BOT,1,HYPERSOFT,15,2,16
2018,Singapore Grand Prix,BOT,2,SOFT,45,17,61
2018,Singapore Grand Prix,ERI,1,ULTRASOFT,55,2,56
2018,Singapore Grand Prix,ERI,2,HYPERSOFT,4,57,60
2018,Singapore Grand Prix,GAS,1,HYPERSOFT,25,2,26
2018,Singapore Grand Prix,GAS,2,ULTRASOFT,34,27,60
2018,Singapore Grand Prix,GRO,1,HYPERSOFT,15,2,16
2018,Singapore Grand Prix,GRO,2,SOFT,44,17,60
2018,Singapore Grand Prix,HAM,1,HYPERSOFT,13,3,15
2018,Singapore Grand Prix,HAM,2,SOFT,46,16,61
2018,Singapore Grand Prix,HAR,1,HYPERSOFT,13,2,14
2018,Singapore Grand Prix,HAR,2,ULTRASOFT,22,15,36
2018,Singapore Grand Prix,HAR,3,HYPERSOFT,24,37,60
2018,Singapore Grand Prix,HUL,1,HYPERSOFT,14,2,15
2018,Singapore Grand Prix,HUL,2,ULTRASOFT,45,16,60
2018,Singapore Grand Prix,LEC,1,ULTRASOFT,37,2,38
2018,Singapore Grand Prix,LEC,2,HYPERSOFT,22,39,60
2018,Singapore Grand Prix,MAG,1,ULTRASOFT,25,2,26
2018,Singapore Grand Prix,MAG,2,SOFT,10,27,36
2018,Singapore Grand Prix,MAG,3,HYPERSOFT,23,37,59
2018,Singapore Grand Prix,OCO,1,HYPERSOFT,1,1,1
2018,Singapore Grand Prix,PER,1,HYPERSOFT,16,2,17
2018,Singapore Grand Prix,PER,2,ULTRASOFT,16,18,33
2018,Singapore Grand Prix,PER,3,SOFT,6,34,39
2018,Singapore Grand Prix,PER,4,SOFT,21,40,60
2018,Singapore Grand Prix,RAI,1,HYPERSOFT,21,2,22
2018,Singapore Grand Prix,RAI,2,SOFT,39,23,61
2018,Singapore Grand Prix,RIC,1,HYPERSOFT,26,2,27
2018,Singapore Grand Prix,RIC,2,ULTRASOFT,34,28,61
2018,Singapore Grand Prix,SAI,1,ULTRASOFT,36,2,37
2018,Singapore Grand Prix,SAI,2,SOFT,23,38,60
2018,Singapore Grand Prix,SIR,1,ULTRASOFT,2,2,3
2018,Singapore Grand Prix,SIR,2,SOFT,55,4,58
2018,Singapore Grand Prix,SIR,3,HYPERSOFT,1,59,59
2018,Singapore Grand Prix,STR,1,SOFT,39,2,40
2018,Singapore Grand Prix,STR,2,ULTRASOFT,20,41,60
2018,Singapore Grand Prix,VAN,1,ULTRASOFT,57,2,58
2018,Singapore Grand Prix,VAN,2,SOFT,2,59,60
2018,Singapore Grand Prix,VER,1,HYPERSOFT,16,2,17
2018,Singapore Grand Prix,VER,2,SOFT,44,18,61
2018,Singapore Grand Prix,VET,1,HYPERSOFT,13,2,14
2018,Singapore Grand Prix,VET,2,ULTRASOFT,47,15,61
2018,Spanish Grand Prix,ALO,1,SUPERSOFT,20,2,21
2018,Spanish Grand Prix,ALO,2,MEDIUM,44,22,65
2018,Spanish Grand Prix,BOT,1,SOFT,18,2,19
2018,Spanish Grand Prix,BOT,2,MEDIUM,47,20,66
2018,Spanish Grand Prix,ERI,1,MEDIUM,34,2,35
2018,Spanish Grand Prix,ERI,2,SOFT,29,36,64
2018,Spanish Grand Prix,GAS,1,SOFT,1,1,1
2018,Spanish Grand Prix,GRO,1,SOFT,1,1,1
2018,Spanish Grand Prix,HAM,1,SOFT,23,3,25
2018,Spanish Grand Prix,HAM,2,MEDIUM,41,26,66
2018,Spanish Grand Prix,HAR,1,MEDIUM,32,2,33
2018,Spanish Grand Prix,HAR,2,MEDIUM,31,34,64
2018,Spanish Grand Prix,HUL,1,SOFT,1,1,1
2018,Spanish Grand Prix,LEC,1,SOFT,19,2,20
2018,Spanish Grand Prix,LEC,2,MEDIUM,44,21,64
2018,Spanish Grand Prix,MAG,1,SOFT,31,2,32
2018,Spanish Grand Prix,MAG,2,MEDIUM,33,33,65
2018,Spanish Grand Prix,OCO,1,SOFT,28,2,29
2018,Spanish Grand Prix,OCO,2,MEDIUM,10,30,39
2018,Spanish Grand Prix,PER,1,SOFT,25,2,26
2018,Spanish Grand Prix,PER,2,MEDIUM,14,27,40
2018,Spanish Grand Prix,PER,3,SOFT,24,41,64
2018,Spanish Grand Prix,RAI,1,SOFT,24,2,25
2018,Spanish Grand Prix,RIC,1,SOFT,32,2,33
2018,Spanish Grand Prix,RIC,2,MEDIUM,33,34,66
